step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
1,PAYMENT,9470.85,C483525032,0.0,0.0,M2109219177,0.0,0.0,0,0
1,PAYMENT,4779.93,C955611965,121.0,0.0,M1367672657,0.0,0.0,0,0
1,TRANSFER,848231.57,C2116179210,0.0,0.0,C1170794006,4114919.82,22190.99,0,0
7,PAYMENT,1753.6,C1406019578,126242.52,124488.92,M2095807072,0.0,0.0,0,0
2,CASH_OUT,68968.25,C1092382020,0.0,0.0,C657736958,5510600.39,5579568.65,0,0
7,PAYMENT,5784.92,C1721467280,8951.0,3166.08,M1608304191,0.0,0.0,0,0
6,PAYMENT,6382.5,C917379055,21022.0,14639.5,M1066504752,0.0,0.0,0,0
7,CASH_IN,181623.29,C888329126,1543951.78,1725575.06,C1303868418,3679564.83,5597078.49,0,0
2,PAYMENT,1130.94,C187150864,0.0,0.0,M1772780918,0.0,0.0,0,0
3,PAYMENT,7210.86,C1381341801,36009.4,28798.53,M676692948,0.0,0.0,0,0
4,CASH_IN,394042.27,C1733354369,2691286.16,3085328.43,C187649742,489771.15,99535.4,0,0
3,CASH_IN,201744.79,C2048625222,2642136.11,2843880.9,C1782113663,2160866.07,1982491.06,0,0
1,PAYMENT,5726.49,C392760852,49461.0,43734.51,M1750120280,0.0,0.0,0,0
6,CASH_IN,63588.85,C891268602,8507750.56,8571339.41,C340368210,179592.0,0.0,0,0
6,PAYMENT,8096.68,C269715230,327660.62,319563.94,M1519407613,0.0,0.0,0,0
2,PAYMENT,10967.31,C1474529475,280248.0,269280.69,M542641486,0.0,0.0,0,0
1,CASH_IN,128022.19,C1028472807,7430051.5,7558073.69,C1286084959,2756959.24,2107778.11,0,0
7,CASH_IN,384933.62,C1817190424,7448663.85,7833597.47,C2145942542,874562.86,359869.33,0,0
1,PAYMENT,7415.77,C1871678080,106582.0,99166.23,M1260127127,0.0,0.0,0,0
2,PAYMENT,10693.28,C1961667779,1881.12,0.0,M85435056,0.0,0.0,0,0
6,PAYMENT,8659.19,C1649244046,91927.0,83267.81,M967730184,0.0,0.0,0,0
7,PAYMENT,2832.34,C279680875,12269.0,9436.66,M6137753,0.0,0.0,0,0
1,CASH_IN,51284.87,C788048067,4133681.78,4184966.65,C248609774,6054544.78,6453430.91,0,0
7,CASH_OUT,116118.94,C102027291,20745.18,0.0,C914293025,1122989.98,1239108.91,0,0
7,PAYMENT,2253.07,C1211156857,126996.0,124742.93,M228118035,0.0,0.0,0,0
1,DEBIT,2261.24,C843959601,3183.0,921.76,C1750905143,840220.91,424250.45,0,0
1,PAYMENT,8923.42,C1727026317,1783965.28,1775041.86,M779051277,0.0,0.0,0,0
7,PAYMENT,7324.56,C1036971139,0.0,0.0,M122360746,0.0,0.0,0,0
2,CASH_IN,208929.58,C243440025,10316960.46,10525890.04,C1789550256,4282187.37,2943614.6,0,0
1,PAYMENT,10021.49,C296204898,0.0,0.0,M873168630,0.0,0.0,0,0
1,CASH_IN,25090.03,C864221358,6572510.82,6597600.85,C1282788025,80148.6,0.0,0,0
1,CASH_IN,66216.71,C1800967368,7844808.61,7911025.32,C97730845,117785.88,9940339.29,0,0
7,PAYMENT,2475.82,C742970403,12727.0,10251.18,M1636265486,0.0,0.0,0,0
2,PAYMENT,12343.16,C1437977899,25198.0,12854.84,M1086017415,0.0,0.0,0,0
7,PAYMENT,14851.49,C423072486,0.0,0.0,M570008325,0.0,0.0,0,0
2,PAYMENT,2290.0,C989321301,268569.12,266279.12,M1996787860,0.0,0.0,0,0
4,CASH_OUT,104334.87,C1549439412,0.0,0.0,C1750905143,193663.49,297998.36,0,0
7,PAYMENT,1784.87,C655954847,0.0,0.0,M1576827711,0.0,0.0,0,0
3,PAYMENT,3720.12,C1230507176,9379.15,5659.03,M1381386227,0.0,0.0,0,0
3,PAYMENT,16831.23,C1123830468,52060.0,35228.77,M547507935,0.0,0.0,0,0
6,PAYMENT,2022.78,C581486647,0.0,0.0,M1599695386,0.0,0.0,0,0
1,CASH_IN,206405.92,C367967231,2559941.74,2766347.65,C453211571,1221423.7,3461666.05,0,0
4,PAYMENT,1677.52,C51325109,24448.0,22770.48,M438270414,0.0,0.0,0,0
7,CASH_IN,77050.37,C899666082,2127438.71,2204489.08,C1007717381,104624.0,27573.63,0,0
7,PAYMENT,11177.15,C264953989,516641.0,505463.85,M1044144931,0.0,0.0,0,0
1,PAYMENT,663.34,C1691858720,54727.71,54064.37,M807872790,0.0,0.0,0,0
7,CASH_IN,255660.11,C823786669,3321272.44,3576932.55,C1545688642,300452.09,44791.98,0,0
3,PAYMENT,963.64,C131343682,0.0,0.0,M1292487390,0.0,0.0,0,0
1,PAYMENT,2858.89,C1244867001,21820.0,18961.11,M1037955032,0.0,0.0,0,0
6,CASH_IN,33244.29,C807240950,6774399.25,6807643.54,C1254526270,248826.61,215582.32,0,0
1,CASH_OUT,147804.02,C1086849943,66.14,0.0,C1182461167,158919.0,23508.22,0,0
2,PAYMENT,4249.18,C1901018532,39989.0,35739.82,M480943798,0.0,0.0,0,0
7,PAYMENT,5672.3,C1068381567,510.0,0.0,M1354501053,0.0,0.0,0,0
1,CASH_IN,55827.09,C1959708563,9907.0,65734.09,C1850180796,19873.0,1268668.92,0,0
6,CASH_OUT,98177.84,C603456365,158405.36,60227.53,C456172878,172958.83,17168.74,0,0
6,PAYMENT,1636.72,C1577603673,105485.8,103849.08,M1760173749,0.0,0.0,0,0
6,PAYMENT,6539.91,C1103641328,0.0,0.0,M1205094026,0.0,0.0,0,0
2,PAYMENT,4539.49,C989171574,2084.0,0.0,M783117220,0.0,0.0,0,0
7,CASH_OUT,329109.11,C1486521007,0.0,0.0,C374625527,568171.94,842508.92,0,0
2,PAYMENT,21987.06,C160549854,0.0,0.0,M2027363825,0.0,0.0,0,0
7,PAYMENT,3702.2,C333884294,71063.32,67361.13,M1331523729,0.0,0.0,0,0
6,PAYMENT,15719.2,C979634668,110.0,0.0,M1199169341,0.0,0.0,0,0
1,PAYMENT,4416.9,C425275537,0.0,0.0,M1564078808,0.0,0.0,0,0
7,PAYMENT,13223.51,C1686896318,165.0,0.0,M943346272,0.0,0.0,0,0
6,CASH_OUT,122377.68,C1632677830,211812.91,89435.23,C1394526584,223900.19,618730.52,0,0
2,PAYMENT,2292.68,C780570776,20932.0,18639.32,M935552520,0.0,0.0,0,0
7,TRANSFER,1002954.19,C208280546,0.0,0.0,C1619402333,1255341.31,2258295.49,0,0
6,PAYMENT,22802.84,C465676958,29975.0,7172.16,M506883855,0.0,0.0,0,0
1,PAYMENT,2392.53,C614580607,104141.0,101748.47,M1443900956,0.0,0.0,0,0
6,PAYMENT,2496.08,C272530556,0.0,0.0,M1547112627,0.0,0.0,0,0
7,PAYMENT,3751.13,C1901190557,983668.0,979916.87,M525953416,0.0,0.0,0,0
1,PAYMENT,8074.16,C454160179,21495.0,13420.84,M74885833,0.0,0.0,0,0
1,PAYMENT,5923.01,C1420810053,6057.0,133.99,M1736293769,0.0,0.0,0,0
4,CASH_IN,81300.2,C870627780,2143395.3,2143395.3,C214774813,2143395.3,13381242.46,0,0
7,CASH_OUT,6960.63,C766565657,278454.0,271493.37,C362023079,9674.0,16634.63,0,0
1,PAYMENT,1833.22,C1859928417,57589.0,55755.78,M1418102907,0.0,0.0,0,0
5,CASH_IN,119072.9,C43734323,1298295.98,1417368.88,C716083600,1487676.44,1423811.37,0,0
7,PAYMENT,21374.64,C742359535,54404.0,33029.36,M926946280,0.0,0.0,0,0
6,PAYMENT,8567.57,C1920554683,90854.0,82286.43,M1878782124,0.0,0.0,0,0
1,PAYMENT,2466.95,C798278875,34978.24,32511.29,M1497268815,0.0,0.0,0,0
6,PAYMENT,27249.21,C697796273,33318.0,6068.79,M1979242928,0.0,0.0,0,0
4,TRANSFER,119656.92,C473655651,0.0,0.0,C1076835071,125857.29,245514.21,0,0
1,CASH_IN,193492.68,C1200546947,706457.23,899949.91,C1531333864,1247284.13,55974.56,0,0
4,TRANSFER,225558.27,C1649096004,0.0,0.0,C2083562754,2522825.73,2748383.99,0,0
7,DEBIT,1676.14,C627283560,12058.82,10382.68,C1046160944,161168.01,162844.14,0,0
7,DEBIT,5087.96,C1688861863,39861.0,34773.04,C1298147262,8472.0,13559.96,0,0
6,PAYMENT,13992.76,C121010315,10536.0,0.0,M949389138,0.0,0.0,0,0
7,PAYMENT,5471.45,C654153282,18759.22,13287.77,M481820277,0.0,0.0,0,0
1,PAYMENT,12040.95,C1618326227,5076.0,0.0,M866901553,0.0,0.0,0,0
1,CASH_IN,377287.8,C100708535,5110945.41,5488233.21,C985934102,2256095.33,971418.91,0,0
5,CASH_OUT,84024.67,C1689730570,21551.37,0.0,C40075281,179176.65,263201.31,0,0
1,TRANSFER,539430.95,C566891420,0.0,0.0,C1750905143,595549.33,424250.45,0,0
3,PAYMENT,9224.5,C149526537,27929.0,18704.5,M241316255,0.0,0.0,0,0
6,CASH_IN,74554.42,C1657767638,7881010.88,7955565.29,C476179877,79407.93,4853.52,0,0
1,TRANSFER,21502.38,C1517116047,0.0,0.0,C1023714065,2361788.82,1412484.09,0,0
4,PAYMENT,3973.91,C1178270318,30850.53,26876.62,M2073484941,0.0,0.0,0,0
1,PAYMENT,2545.15,C763236610,31914.0,29368.85,M106113013,0.0,0.0,0,0
2,CASH_OUT,1096187.24,C77163673,1096187.24,0.0,C644345897,0.0,1096187.24,1,0
1,TRANSFER,62610.8,C1976401987,79114.0,16503.2,C1937962514,517.0,8383.29,0,0
1,PAYMENT,727.25,C60187547,82019.0,81291.75,M723689932,0.0,0.0,0,0
5,CASH_IN,102749.59,C1493755606,5670925.46,5773675.05,C709091500,265635.7,162886.11,0,0
6,PAYMENT,3997.02,C1377593328,41645.0,37647.98,M2098556815,0.0,0.0,0,0
7,CASH_OUT,105091.11,C720060219,23061.0,0.0,C560041895,180443.72,40278.39,0,0
4,CASH_IN,260176.72,C850300711,7941622.19,8201798.91,C769342184,12458650.93,12947436.37,0,0
5,PAYMENT,4187.93,C1485169201,29903.0,25715.07,M1206580572,0.0,0.0,0,0
6,CASH_IN,71416.65,C1245825773,531411.26,602827.91,C657736958,5925669.0,5854252.35,0,0
1,TRANSFER,96757.4,C1787987889,0.0,0.0,C306206744,3117323.21,3554299.27,0,0
5,PAYMENT,5200.0,C457727115,53072.0,47872.0,M1505331921,0.0,0.0,0,0
4,CASH_OUT,311864.41,C786722925,0.0,0.0,C769342184,12635571.95,12947436.37,0,0
6,PAYMENT,17078.55,C1948679886,132600.0,115521.45,M1042700305,0.0,0.0,0,0
1,PAYMENT,10648.06,C1441328175,37419.0,26770.94,M1327895505,0.0,0.0,0,0
2,PAYMENT,4640.64,C179455108,1023.0,0.0,M1424243710,0.0,0.0,0,0
2,CASH_IN,130711.51,C1741684397,8628687.59,8759399.1,C1023714065,2730020.33,2485918.01,0,0
7,CASH_IN,119473.2,C557569642,6181999.6,6301472.8,C1427067435,205034.0,27945.5,0,0
7,PAYMENT,8012.89,C636910314,106992.0,98979.11,M1335046207,0.0,0.0,0,0
2,PAYMENT,1128.88,C2023349777,89406.0,88277.12,M688722159,0.0,0.0,0,0
4,PAYMENT,3006.25,C318558192,11035.0,8028.75,M1568043544,0.0,0.0,0,0
2,CASH_IN,255232.66,C2115597658,2353110.51,2608343.17,C884457408,337842.3,84916.82,0,0
1,PAYMENT,4074.2,C943659381,719182.0,715107.8,M1142735456,0.0,0.0,0,0
2,CASH_IN,101576.37,C1893169190,7228529.64,7330106.02,C1339858954,354823.0,215080.02,0,0
7,PAYMENT,15915.1,C1878553091,54978.0,39062.9,M179258229,0.0,0.0,0,0
6,PAYMENT,12848.12,C1513046042,1053.0,0.0,M1809767357,0.0,0.0,0,0
5,PAYMENT,3600.19,C6788125,46451.0,42850.81,M718451316,0.0,0.0,0,0
1,CASH_OUT,34629.16,C1541046463,0.0,0.0,C1860513229,38735.74,0.0,0,0
4,PAYMENT,2941.66,C2103044456,5573.0,2631.34,M1429610243,0.0,0.0,0,0
5,CASH_IN,166437.13,C1545982161,968581.39,1135018.52,C1413871034,177248.23,10811.1,0,0
5,PAYMENT,10260.12,C800097023,21594.0,11333.88,M1514969303,0.0,0.0,0,0
7,PAYMENT,8971.91,C2010632912,30792.0,21820.09,M1661426385,0.0,0.0,0,0
2,PAYMENT,626.6,C1131710157,82471.0,81844.4,M364266169,0.0,0.0,0,0
1,PAYMENT,471.01,C1938259481,36616.0,36144.99,M2065730373,0.0,0.0,0,0
7,PAYMENT,14298.19,C1760459579,0.0,0.0,M362427044,0.0,0.0,0,0
4,PAYMENT,5630.78,C351108575,0.0,0.0,M143830798,0.0,0.0,0,0
7,CASH_IN,135364.07,C1736027968,39040.91,174404.98,C2078250226,205828.0,70463.93,0,0
7,CASH_OUT,69844.46,C412731310,0.0,0.0,C872592585,400950.32,532138.2,0,0
5,CASH_OUT,105095.1,C1833239242,0.0,0.0,C1394526584,169941.73,618730.52,0,0
7,CASH_IN,25221.1,C2049654013,21.0,25242.1,C1459035867,13943.92,0.0,0,0
7,PAYMENT,11821.83,C249514355,485990.8,474168.97,M44341075,0.0,0.0,0,0
5,PAYMENT,612.19,C508397424,30365.0,29752.81,M1532728609,0.0,0.0,0,0
1,TRANSFER,351854.11,C564526486,0.0,0.0,C451111351,3615839.41,3940085.21,0,0
7,PAYMENT,1740.54,C992132269,0.0,0.0,M1935524147,0.0,0.0,0,0
1,CASH_IN,69865.39,C663215704,4381586.33,4451451.72,C665576141,5585628.72,5515763.34,0,0
1,CASH_IN,42672.03,C1500697171,8177042.78,8219714.81,C1049817027,103410.07,60738.03,0,0
2,PAYMENT,4918.9,C1770125555,2391.0,0.0,M1648217898,0.0,0.0,0,0
6,PAYMENT,35485.18,C1553991340,0.0,0.0,M230944166,0.0,0.0,0,0
1,PAYMENT,23235.78,C2005762793,1176335.36,1153099.58,M1083086553,0.0,0.0,0,0
7,PAYMENT,7848.76,C513688680,14036.0,6187.24,M1608512753,0.0,0.0,0,0
6,CASH_OUT,251617.52,C219743801,0.0,0.0,C2118255842,285003.7,536621.22,0,0
3,PAYMENT,40550.78,C530131514,0.0,0.0,M817833695,0.0,0.0,0,0
7,PAYMENT,7481.86,C748353280,3684.0,0.0,M696876463,0.0,0.0,0,0
1,CASH_IN,42547.96,C1430199669,3519163.4,3561711.36,C673068808,59693.0,9672.67,0,0
2,PAYMENT,13285.98,C1064040618,17504.47,4218.49,M331918455,0.0,0.0,0,0
5,PAYMENT,3592.05,C659271212,46686.0,43093.95,M1860905408,0.0,0.0,0,0
2,PAYMENT,14079.08,C266894813,3112.29,0.0,M1323996324,0.0,0.0,0,0
2,DEBIT,1225.92,C594586746,205205.0,203979.08,C662045021,36938.0,36054.62,0,0
1,PAYMENT,1006.76,C2054451662,696008.0,695001.24,M673672784,0.0,0.0,0,0
6,CASH_IN,259049.85,C966910438,2611623.56,2870673.41,C798678484,1332057.89,2084795.89,0,0
5,DEBIT,1831.16,C1531532466,14025.0,12193.84,C1711105800,3522.9,5354.06,0,0
3,TRANSFER,206925.43,C1511319053,0.0,0.0,C11003494,11157336.25,10946411.29,0,0
1,DEBIT,1668.11,C667890001,1080.0,0.0,C673068808,17145.04,9672.67,0,0
3,PAYMENT,2092.69,C2053491093,36026.17,33933.48,M2090142523,0.0,0.0,0,0
3,PAYMENT,20409.77,C347239869,4528.0,0.0,M1322354584,0.0,0.0,0,0
1,CASH_IN,141131.23,C576894497,2277937.72,2419068.96,C985934102,1419464.36,971418.91,0,0
2,CASH_IN,77711.94,C1264966132,7498562.89,7576274.83,C990398217,84480.17,6768.24,0,0
4,TRANSFER,97808.48,C1759500919,50184.53,0.0,C1183572822,147962.31,245770.79,0,0
3,PAYMENT,16795.7,C1374664497,61880.0,45084.3,M1402211887,0.0,0.0,0,0
6,PAYMENT,8802.64,C1818827263,281947.73,273145.1,M1575171535,0.0,0.0,0,0
4,PAYMENT,200.47,C1669104653,31051.0,30850.53,M1370231468,0.0,0.0,0,0
5,PAYMENT,415.98,C1502819908,5126.0,4710.02,M1743186770,0.0,0.0,0,0
6,TRANSFER,56538.75,C1568740070,10077.72,0.0,C871895680,57886.0,192703.2,0,0
2,CASH_OUT,69038.41,C19423,4218.49,0.0,C2083562754,814113.89,2051802.27,0,0
1,PAYMENT,232.74,C1694408103,52531.3,52298.57,M1892470159,0.0,0.0,0,0
7,PAYMENT,4230.69,C111793522,8057.0,3826.31,M173930892,0.0,0.0,0,0
7,PAYMENT,4736.45,C1160393458,196815.0,192078.55,M766991922,0.0,0.0,0,0
1,PAYMENT,2871.89,C754527431,653.0,0.0,M820677667,0.0,0.0,0,0
6,PAYMENT,7135.37,C613764738,42310.81,35175.44,M1528782796,0.0,0.0,0,0
7,TRANSFER,328175.59,C422278820,45378.0,0.0,C769342184,12428323.11,12450400.32,0,0
1,PAYMENT,27018.5,C2111181256,0.0,0.0,M1564629011,0.0,0.0,0,0
6,TRANSFER,25975.86,C864622150,25975.86,0.0,C41792607,0.0,0.0,1,0
7,PAYMENT,9325.37,C394332424,695.0,0.0,M390946039,0.0,0.0,0,0
7,PAYMENT,5664.36,C2062121560,20019.0,14354.64,M1783567804,0.0,0.0,0,0
3,CASH_IN,236510.08,C1183745381,1641824.3,1878334.38,C1453128758,723308.11,486798.02,0,0
7,TRANSFER,599342.88,C1340283293,51763.0,0.0,C2117043942,59566.12,148900.44,0,0
2,PAYMENT,6022.26,C1870812438,16073.82,10051.56,M766089249,0.0,0.0,0,0
1,PAYMENT,1373.43,C20804602,13854.0,12480.57,M1344519051,0.0,0.0,0,0
1,PAYMENT,7143.2,C351970188,0.0,0.0,M2146613458,0.0,0.0,0,0
6,PAYMENT,2615.73,C1303734497,20769.0,18153.27,M2076770236,0.0,0.0,0,0
7,CASH_OUT,217951.1,C1729454521,41020.0,0.0,C705265015,118223.18,460050.16,0,0
1,PAYMENT,2569.57,C1378559537,90233.0,87663.43,M1073051173,0.0,0.0,0,0
5,DEBIT,1857.79,C645323114,11581.21,9723.42,C1877453512,118276.63,120134.42,0,0
1,CASH_IN,68988.21,C137123763,4967726.99,5036715.2,C998351292,1820794.77,1015132.48,0,0
3,CASH_IN,148620.65,C1974701110,1989555.83,1989555.83,C1446521801,1989555.83,6540346.28,0,0
1,PAYMENT,9616.45,C2056234595,72521.43,62904.98,M1558395480,0.0,0.0,0,0
1,CASH_OUT,204691.97,C1009916891,11535.71,0.0,C1068824137,564706.83,265092.36,0,0
1,PAYMENT,7707.44,C1108889615,99827.0,92119.56,M1275028674,0.0,0.0,0,0
6,PAYMENT,18557.06,C475249993,18956.0,398.94,M378838522,0.0,0.0,0,0
6,PAYMENT,2916.14,C1222272242,15857.0,12940.86,M101406015,0.0,0.0,0,0
4,PAYMENT,1735.18,C578362229,0.0,0.0,M105860882,0.0,0.0,0,0
1,CASH_OUT,25674.03,C747870628,0.0,0.0,C597190999,30563.0,6830.83,0,0
1,TRANSFER,1212719.61,C1444494461,0.0,0.0,C1262822392,9615567.18,12494367.15,0,0
7,CASH_IN,47369.84,C1913123778,8088134.34,8135504.18,C1237401293,90056.0,0.0,0,0
6,PAYMENT,3860.03,C1057707545,0.0,0.0,M1739573686,0.0,0.0,0,0
1,PAYMENT,4416.74,C648630181,3215.18,0.0,M1179272258,0.0,0.0,0,0
1,DEBIT,6159.72,C810262298,24815.0,18655.28,C1321640594,12751.13,18910.85,0,0
2,CASH_OUT,63057.49,C170082758,0.0,0.0,C2118255842,316482.43,379539.92,0,0
7,CASH_IN,207880.29,C1091633125,6531369.71,6739250.01,C766681183,13153765.46,13146711.0,0,0
7,CASH_OUT,80085.58,C2046308292,0.0,0.0,C634440506,222950.58,154628.64,0,0
1,PAYMENT,1617.9,C1004430079,507865.0,506247.1,M1379148981,0.0,0.0,0,0
6,PAYMENT,15964.7,C389872385,13962.0,0.0,M2115461862,0.0,0.0,0,0
1,PAYMENT,6557.51,C878861517,107056.04,100498.52,M746394140,0.0,0.0,0,0
6,PAYMENT,5691.85,C1718792426,98149.66,92457.81,M483189093,0.0,0.0,0,0
6,PAYMENT,12249.78,C1457162311,23392.0,11142.22,M1931723660,0.0,0.0,0,0
6,PAYMENT,6560.53,C508661949,0.0,0.0,M1932740085,0.0,0.0,0,0
2,PAYMENT,7890.99,C994185757,30986.0,23095.01,M2049620066,0.0,0.0,0,0
2,PAYMENT,2900.55,C734518153,498882.0,495981.45,M1201324747,0.0,0.0,0,0
1,CASH_IN,75162.99,C409393797,3024570.17,3099733.16,C1335050193,353532.56,53743.06,0,0
5,CASH_OUT,101921.8,C76032922,19169.77,0.0,C1983747920,244180.06,874685.77,0,0
2,CASH_IN,142596.78,C1508750581,3859023.6,4001620.38,C985934102,1604372.08,1116289.38,0,0
1,CASH_IN,628719.07,C2022689531,2726760.74,3355479.81,C1359044626,1484768.73,16518.36,0,0
6,PAYMENT,15491.85,C1672064808,0.0,0.0,M274521953,0.0,0.0,0,0
6,PAYMENT,8534.37,C448206835,36627.0,28092.63,M1388117264,0.0,0.0,0,0
7,PAYMENT,12579.53,C2049308910,49738.0,37158.47,M1846942954,0.0,0.0,0,0
1,CASH_OUT,81029.86,C324112183,0.0,0.0,C288665596,105343.0,8496.61,0,0
3,PAYMENT,13030.42,C1857063398,13485.0,454.58,M1901752553,0.0,0.0,0,0
7,CASH_OUT,713465.67,C912362299,0.0,0.0,C1303868418,5354111.58,5597078.49,0,0
5,PAYMENT,925.48,C1867176619,453877.0,452951.52,M1776186092,0.0,0.0,0,0
1,CASH_OUT,26004.52,C1112456099,0.0,0.0,C1225616405,52251.58,0.0,0,0
1,CASH_OUT,209370.56,C98351968,0.0,0.0,C885951223,236285.04,215851.28,0,0
7,PAYMENT,11591.3,C592313486,0.0,0.0,M412191417,0.0,0.0,0,0
6,PAYMENT,18791.59,C65194223,91248.0,72456.41,M688392165,0.0,0.0,0,0
1,CASH_IN,418688.27,C1756819670,1888091.55,2306779.82,C401424608,956455.03,1178808.14,0,0
6,DEBIT,1322.22,C948849701,0.0,0.0,C453211571,5468321.58,5950433.65,0,0
7,CASH_IN,56968.61,C585763255,51942.0,108910.61,C1948471365,941410.58,814471.57,0,0
7,CASH_OUT,93943.96,C1541639922,0.0,0.0,C1459757869,198348.0,4042386.17,0,0
7,CASH_OUT,254340.65,C95735296,0.0,0.0,C392292416,3938671.15,3267222.75,0,0
7,PAYMENT,51024.98,C538459693,0.0,0.0,M1644425487,0.0,0.0,0,0
7,PAYMENT,7624.43,C376540699,415659.0,408034.57,M2142442467,0.0,0.0,0,0
7,CASH_OUT,471390.8,C54809409,0.0,0.0,C128870695,12498907.14,14079522.95,0,0
7,CASH_OUT,383568.25,C1492835531,22143.73,0.0,C1951379728,403170.71,757779.01,0,0
1,DEBIT,2676.97,C936906727,94551.0,91874.03,C824208363,54856.21,0.0,0,0
2,PAYMENT,11559.81,C1835777333,16379.42,4819.61,M1549623669,0.0,0.0,0,0
7,PAYMENT,1041.96,C1088034372,70789.0,69747.04,M1501618847,0.0,0.0,0,0
1,DEBIT,5529.13,C867288517,8547.0,3017.87,C242131142,10206.0,0.0,0,0
7,PAYMENT,219.68,C988355532,0.0,0.0,M1738049197,0.0,0.0,0,0
1,CASH_OUT,9864.23,C2142893855,0.0,0.0,C1254526270,15207.22,0.0,0,0
2,PAYMENT,8596.25,C794526288,0.0,0.0,M1210165919,0.0,0.0,0,0
7,PAYMENT,4841.21,C37897450,31635.29,26794.08,M1774713748,0.0,0.0,0,0
1,CASH_IN,298109.36,C712732521,9332557.22,9630666.58,C667346055,493746.17,9291619.62,0,0
5,CASH_IN,67017.13,C1000600589,3942544.19,4009561.32,C1163619825,118844.67,51827.53,0,0
6,CASH_IN,455846.84,C1138657523,9514853.25,9970700.1,C97730845,13967310.03,14658353.25,0,0
1,PAYMENT,2548.85,C2082545616,22186.0,19637.15,M117460541,0.0,0.0,0,0
4,TRANSFER,17384.73,C578458429,156.0,0.0,C1456465598,0.0,17384.73,0,0
6,PAYMENT,4974.35,C851109385,69777.0,64802.65,M275466090,0.0,0.0,0,0
7,PAYMENT,575.79,C144744913,3296.0,2720.21,M1842676608,0.0,0.0,0,0
7,PAYMENT,3666.25,C1989329129,33604.0,29937.75,M1126139952,0.0,0.0,0,0
7,PAYMENT,651.54,C1922949345,92281.0,91629.46,M46711852,0.0,0.0,0,0
6,PAYMENT,28115.43,C642942956,368.0,0.0,M1963448684,0.0,0.0,0,0
1,PAYMENT,19572.25,C1658785779,0.0,0.0,M1627496281,0.0,0.0,0,0
1,PAYMENT,8094.53,C338620258,50950.0,42855.47,M1251788491,0.0,0.0,0,0
3,CASH_IN,20997.64,C1375297293,3432302.88,3453300.52,C665576141,7686896.3,6818933.6,0,0
7,TRANSFER,1174893.26,C1281894438,0.0,0.0,C1303868418,3497941.54,5597078.49,0,0
7,PAYMENT,9098.14,C2008088356,268.0,0.0,M962126152,0.0,0.0,0,0
7,CASH_IN,263867.55,C410065222,465410.09,729277.63,C1286084959,4314524.1,7488671.79,0,0
3,PAYMENT,3204.22,C1700960966,259443.0,256238.78,M1454942961,0.0,0.0,0,0
2,TRANSFER,336413.4,C1361931872,10162.0,0.0,C542895457,254.0,187096.37,0,0
1,CASH_IN,156316.71,C1647303553,3642611.66,3798928.38,C1859965144,269880.0,0.0,0,0
2,CASH_OUT,358456.99,C1255958078,0.0,0.0,C909295153,5371342.16,5729799.14,0,0
7,PAYMENT,3226.39,C1462961187,0.0,0.0,M576149775,0.0,0.0,0,0
5,PAYMENT,27655.2,C2007716372,804.31,0.0,M1833045213,0.0,0.0,0,0
1,TRANSFER,208376.61,C268379633,133.99,0.0,C716083600,1541573.96,2444985.19,0,0
7,PAYMENT,10236.7,C905774041,0.0,0.0,M2004057662,0.0,0.0,0,0
1,CASH_OUT,194620.68,C698747943,0.0,0.0,C453211571,610710.98,3461666.05,0,0
6,CASH_OUT,181231.33,C233852178,0.0,0.0,C1587143371,181733.94,77922.92,0,0
1,CASH_IN,1030100.15,C1579139754,706404.36,1736504.51,C747464370,1567434.81,90450.54,0,0
2,PAYMENT,21501.47,C641980258,215933.0,194431.53,M1677976140,0.0,0.0,0,0
4,CASH_IN,137360.58,C467185608,4380893.6,4518254.18,C1782113663,1736431.45,1356589.82,0,0
2,CASH_IN,252555.37,C778484786,7102337.86,7354893.23,C11003494,10516859.72,10155564.02,0,0
6,PAYMENT,3328.38,C1071243292,990.0,0.0,M909315048,0.0,0.0,0,0
1,CASH_IN,149651.68,C551421413,472225.03,621876.71,C681979935,484308.37,176131.8,0,0
6,CASH_OUT,25975.86,C1004271827,25975.86,0.0,C451934410,98152.0,28041.27,1,0
1,CASH_OUT,59390.46,C100445376,0.0,0.0,C977993101,73791.34,965870.05,0,0
5,CASH_IN,596406.73,C1144539978,1850448.2,2446854.94,C977993101,1615874.57,962737.6,0,0
6,PAYMENT,18256.2,C480975330,2778.0,0.0,M1752820099,0.0,0.0,0,0
7,PAYMENT,34061.71,C944009331,0.0,0.0,M1458893701,0.0,0.0,0,0
1,CASH_OUT,71991.42,C990679445,0.0,0.0,C557041912,81682.58,557537.26,0,0
1,CASH_IN,269603.45,C1591954203,1384455.91,1654059.36,C1023714065,1682087.54,1412484.09,0,0
1,CASH_OUT,153596.45,C979532928,711133.71,557537.26,C1360767589,1954368.93,2107965.39,0,0
5,CASH_IN,49251.21,C1159911315,9135364.53,9184615.73,C459857341,105680.92,56429.71,0,0
2,DEBIT,3035.96,C1066856480,890.0,0.0,C1674899618,329055.0,7074754.63,0,0
7,PAYMENT,8986.8,C400731411,0.0,0.0,M1788132713,0.0,0.0,0,0
4,CASH_OUT,190518.44,C107285100,0.0,0.0,C1167066016,528114.25,646875.4,0,0
